crop,soil_type,season,ph_min,ph_max,nitrogen_req,phosphorus_req,potassium_req,rainfall_min_mm,rainfall_max_mm,temp_min_c,temp_max_c,irrigation_type,yield_ton_per_acre,cost_rs_per_acre,price_rs_per_ton,profit_rs_per_acre,risk_score,climate_score
Black Pepper,Clay,All,5.8,6.5,45,22,90,565,1150,13,27,Flood,2.38,30238.0,13198.0,1173.0,0.4,0.81
Black Pepper,Silty,Kharif,5.0,7.3,63,35,52,360,975,22,32,Rainfed,2.51,30238.0,13198.0,2888.0,0.53,0.63
Black Pepper,Silty,Rabi,5.6,7.6,78,50,37,650,1356,13,30,Flood,2.66,30238.0,13198.0,4868.0,0.41,0.74
Black Pepper,Silty,Summer,5.5,7.6,116,89,127,786,1070,18,34,Flood,2.91,30238.0,13198.0,8167.0,0.29,0.61
Black Pepper,Silty,All,5.0,7.4,171,55,107,412,867,16,27,Rainfed,2.64,30238.0,13198.0,4604.0,0.22,0.76
Black Pepper,Peaty,Kharif,5.9,7.3,61,60,31,639,1457,18,33,Sprinkler,2.26,30238.0,13198.0,-411.0,0.17,0.8
Black Pepper,Peaty,Rabi,5.8,6.7,44,44,101,433,1313,10,21,Sprinkler,2.14,30238.0,13198.0,-1995.0,0.48,0.7
Black Pepper,Peaty,Summer,5.4,7.2,136,52,56,597,1517,14,30,Flood,2.37,30238.0,13198.0,1041.0,0.46,0.63
Black Pepper,Peaty,All,5.6,6.9,44,37,110,694,1446,11,29,Drip,2.84,30238.0,13198.0,7243.0,0.43,0.78
Nutmeg,Sandy,Kharif,5.1,7.8,76,24,87,477,1189,11,28,Sprinkler,4.82,34140.0,48819.0,201167.0,0.55,0.76
Nutmeg,Sandy,Rabi,5.8,7.0,89,72,59,381,808,15,32,Rainfed,3.6,34140.0,48819.0,141608.0,0.14,0.82
Nutmeg,Sandy,Summer,6.0,7.3,75,90,109,469,778,18,29,Flood,5.27,34140.0,48819.0,223135.0,0.41,0.88
Nutmeg,Sandy,All,6.0,7.0,44,56,105,743,1350,11,21,Rainfed,4.42,34140.0,48819.0,181639.0,0.19,0.62
Nutmeg,Loamy,Kharif,5.4,6.5,61,36,91,424,1158,12,29,Rainfed,3.64,34140.0,48819.0,143560.0,0.46,0.86
Nutmeg,Loamy,Rabi,5.2,8.0,72,74,28,479,770,12,22,Sprinkler,5.28,34140.0,48819.0,223623.0,0.46,0.6
Nutmeg,Loamy,Summer,5.7,7.2,123,48,124,695,1643,22,36,Sprinkler,4.27,34140.0,48819.0,174316.0,0.12,0.91
Nutmeg,Loamy,All,5.7,7.8,152,73,48,736,1585,14,30,Rainfed,3.78,34140.0,48819.0,150395.0,0.14,0.68
Nutmeg,Clay,Kharif,5.4,7.6,92,59,82,732,1084,14,27,Sprinkler,4.59,34140.0,48819.0,189938.0,0.31,0.77
Nutmeg,Clay,Rabi,5.4,6.8,121,32,115,647,976,17,29,Flood,4.4,34140.0,48819.0,180663.0,0.1,0.74
Nutmeg,Clay,Summer,5.4,7.7,129,71,39,738,1071,14,25,Flood,5.17,34140.0,48819.0,218253.0,0.3,0.79
Nutmeg,Clay,All,5.5,7.8,115,80,79,724,1006,20,32,Rainfed,4.73,34140.0,48819.0,196773.0,0.28,0.61
Nutmeg,Silty,Kharif,6.0,6.7,170,58,84,589,1283,14,26,Drip,4.01,34140.0,48819.0,161623.0,0.53,0.88
Nutmeg,Silty,Rabi,5.3,7.0,147,68,90,378,691,12,23,Sprinkler,5.0,34140.0,48819.0,209954.0,0.32,0.69
Nutmeg,Silty,Summer,5.7,7.0,131,52,93,702,1078,10,26,Sprinkler,5.02,34140.0,48819.0,210930.0,0.42,0.63
Nutmeg,Silty,All,5.1,7.5,166,45,89,581,863,18,30,Flood,4.03,34140.0,48819.0,162600.0,0.53,0.75
Nutmeg,Peaty,Kharif,5.3,7.0,113,84,131,742,1456,22,34,Rainfed,4.53,34140.0,48819.0,187009.0,0.24,0.88
Nutmeg,Peaty,Rabi,5.5,8.0,143,53,130,696,914,15,26,Rainfed,5.37,34140.0,48819.0,228017.0,0.19,0.66
Nutmeg,Peaty,Summer,5.9,7.0,111,30,122,671,1061,13,23,Rainfed,4.86,34140.0,48819.0,203119.0,0.13,0.81
Nutmeg,Peaty,All,6.0,7.1,101,83,38,351,1281,21,39,Flood,3.68,34140.0,48819.0,145513.0,0.13,0.66
Vanilla,Sandy,Kharif,5.6,7.4,52,30,31,713,1195,10,20,Drip,5.97,24056.0,21679.0,105367.0,0.57,0.88
Vanilla,Sandy,Rabi,5.2,7.6,167,32,95,721,1398,22,40,Flood,5.32,24056.0,21679.0,91276.0,0.47,0.91
Vanilla,Sandy,Summer,5.8,7.8,79,65,107,666,1497,22,32,Sprinkler,5.45,24056.0,21679.0,94094.0,0.42,0.9
Vanilla,Sandy,All,5.6,7.7,124,66,137,304,1147,11,22,Drip,7.69,24056.0,21679.0,142655.0,0.27,0.72
Vanilla,Loamy,Kharif,5.2,6.7,160,41,91,570,1462,17,35,Rainfed,6.42,24056.0,21679.0,115123.0,0.49,0.81
Vanilla,Loamy,Rabi,5.1,6.8,68,73,33,518,746,18,36,Rainfed,7.22,24056.0,21679.0,132466.0,0.33,0.89
Vanilla,Loamy,Summer,5.1,6.8,138,52,81,551,1544,11,29,Drip,6.46,24056.0,21679.0,115990.0,0.52,0.61
Vanilla,Loamy,All,5.9,7.3,67,20,43,708,1201,18,28,Sprinkler,7.24,24056.0,21679.0,132899.0,0.33,0.94
Vanilla,Clay,Kharif,5.0,6.8,105,57,44,708,1694,12,25,Flood,7.7,24056.0,21679.0,142872.0,0.18,0.89
Vanilla,Clay,Rabi,5.4,6.6,138,68,90,480,1146,14,30,Flood,5.25,24056.0,21679.0,89758.0,0.5,0.84
Vanilla,Clay,Summer,5.4,7.2,70,51,93,735,1308,21,33,Rainfed,6.03,24056.0,21679.0,106668.0,0.47,0.89
Vanilla,Clay,All,5.9,7.7,139,29,20,545,754,13,26,Sprinkler,5.32,24056.0,21679.0,91276.0,0.57,0.88
Vanilla,Silty,Kharif,5.5,6.9,80,56,128,408,1327,21,32,Drip,6.7,24056.0,21679.0,121193.0,0.24,0.9
Vanilla,Silty,Rabi,5.5,6.8,42,58,136,354,1310,16,27,Rainfed,6.02,24056.0,21679.0,106451.0,0.21,0.65
Vanilla,Silty,Summer,5.4,6.6,161,66,117,713,1644,18,34,Sprinkler,6.25,24056.0,21679.0,111437.0,0.5,0.68
Vanilla,Silty,All,5.9,7.4,124,49,59,581,873,11,21,Sprinkler,5.24,24056.0,21679.0,89541.0,0.16,0.87
Vanilla,Peaty,Kharif,5.9,7.1,79,82,84,719,1518,22,38,Rainfed,6.03,24056.0,21679.0,106668.0,0.22,0.72
Vanilla,Peaty,Rabi,5.7,7.9,68,37,89,694,972,17,34,Sprinkler,7.3,24056.0,21679.0,134200.0,0.17,0.81
Vanilla,Peaty,Summer,5.8,7.2,65,63,66,432,790,16,26,Flood,5.62,24056.0,21679.0,97779.0,0.47,0.61
Vanilla,Peaty,All,5.3,6.9,134,55,74,695,1368,17,29,Rainfed,6.13,24056.0,21679.0,108836.0,0.32,0.61
Saffron,Sandy,Kharif,5.4,7.7,163,88,102,685,1120,17,27,Drip,2.11,20524.0,51692.0,88546.0,0.26,0.94
Saffron,Sandy,Rabi,5.5,7.7,153,57,125,337,845,18,33,Flood,2.69,20524.0,51692.0,118527.0,0.29,0.66
Saffron,Sandy,Summer,5.2,6.9,140,87,71,375,1036,12,30,Sprinkler,3.02,20524.0,51692.0,135585.0,0.32,0.75
Saffron,Sandy,All,5.1,7.2,136,46,38,544,813,21,34,Sprinkler,2.22,20524.0,51692.0,94232.0,0.37,0.92
Saffron,Loamy,Kharif,5.5,7.5,131,36,47,757,1498,16,34,Flood,2.63,20524.0,51692.0,115425.0,0.3,0.84
Saffron,Loamy,Rabi,5.0,6.9,173,70,95,647,1086,12,22,Sprinkler,2.8,20524.0,51692.0,124213.0,0.49,0.69
Saffron,Loamy,Summer,5.3,6.5,174,38,80,402,1193,16,27,Sprinkler,2.61,20524.0,51692.0,114391.0,0.32,0.93
Saffron,Loamy,All,5.8,7.0,122,72,77,329,1283,17,35,Flood,2.52,20524.0,51692.0,109739.0,0.27,0.69
Saffron,Clay,Kharif,5.4,6.6,47,50,126,700,1439,14,26,Drip,2.49,20524.0,51692.0,108188.0,0.53,0.86
Saffron,Clay,Rabi,5.1,7.6,86,27,110,390,769,20,32,Flood,2.12,20524.0,51692.0,89063.0,0.48,0.89
Saffron,Clay,Summer,5.8,7.5,165,74,97,361,1064,11,27,Drip,2.07,20524.0,51692.0,86478.0,0.25,0.82
Saffron,Clay,All,5.5,6.7,108,90,71,595,1361,13,23,Sprinkler,2.19,20524.0,51692.0,92681.0,0.15,0.75
Saffron,Silty,Kharif,5.6,6.8,85,43,23,760,1144,21,37,Rainfed,2.11,20524.0,51692.0,88546.0,0.59,0.69
Saffron,Silty,Rabi,5.7,6.9,59,27,74,579,804,11,28,Flood,2.9,20524.0,51692.0,129382.0,0.48,0.92
Saffron,Silty,Summer,5.8,6.6,89,77,133,698,938,15,25,Rainfed,2.31,20524.0,51692.0,98884.0,0.2,0.66
Saffron,Silty,All,5.8,6.8,111,68,93,414,729,22,39,Drip,2.58,20524.0,51692.0,112841.0,0.49,0.75
Saffron,Peaty,Kharif,5.2,7.3,178,48,92,316,1275,16,31,Sprinkler,2.08,20524.0,51692.0,86995.0,0.54,0.82
Saffron,Peaty,Rabi,5.6,8.0,123,33,109,609,1033,21,34,Drip,2.48,20524.0,51692.0,107672.0,0.18,0.87
Saffron,Peaty,Summer,5.2,7.8,80,35,125,498,925,15,25,Sprinkler,3.0,20524.0,51692.0,134551.0,0.38,0.75
Saffron,Peaty,All,5.1,7.1,147,77,70,630,1169,12,29,Drip,2.57,20524.0,51692.0,112324.0,0.25,0.94
Bamboo,Sandy,Kharif,5.6,6.5,40,84,129,579,1224,14,24,Flood,4.88,28221.0,24709.0,92360.0,0.6,0.86
Bamboo,Sandy,Rabi,5.8,6.5,51,89,21,640,1572,11,23,Rainfed,3.85,28221.0,24709.0,66910.0,0.49,0.92
Bamboo,Sandy,Summer,5.8,7.9,100,24,55,432,1187,19,29,Drip,3.86,28221.0,24709.0,67157.0,0.18,0.93
Bamboo,Sandy,All,5.2,6.8,82,51,65,334,575,12,27,Sprinkler,4.16,28221.0,24709.0,74569.0,0.59,0.64
Bamboo,Loamy,Kharif,5.9,6.8,126,56,62,707,1642,20,30,Drip,5.07,28221.0,24709.0,97055.0,0.39,0.88
Bamboo,Loamy,Rabi,5.8,6.9,93,44,116,697,1148,13,25,Sprinkler,5.06,28221.0,24709.0,96808.0,0.3,0.66
Bamboo,Loamy,Summer,5.4,6.5,177,23,64,588,1552,21,39,Drip,3.77,28221.0,24709.0,64933.0,0.52,0.88
Bamboo,Loamy,All,5.8,6.6,54,76,119,470,1439,19,35,Sprinkler,5.16,28221.0,24709.0,99279.0,0.41,0.82
Bamboo,Clay,Kharif,6.0,6.7,102,83,71,401,678,17,34,Sprinkler,4.6,28221.0,24709.0,85442.0,0.24,0.62
Bamboo,Clay,Rabi,5.0,6.8,108,31,92,404,1062,15,26,Drip,3.87,28221.0,24709.0,67404.0,0.32,0.85
Bamboo,Clay,Summer,5.1,7.1,142,36,140,516,996,17,32,Drip,4.74,28221.0,24709.0,88901.0,0.35,0.92
Bamboo,Clay,All,5.3,6.7,76,23,133,617,1252,11,28,Drip,3.6,28221.0,24709.0,60732.0,0.39,0.66
Bamboo,Silty,Kharif,5.7,7.3,108,60,131,370,846,10,23,Drip,4.8,28221.0,24709.0,90383.0,0.13,0.84
Bamboo,Silty,Rabi,5.9,7.0,121,32,54,407,1344,22,34,Rainfed,4.59,28221.0,24709.0,85194.0,0.15,0.68
Bamboo,Silty,Summer,5.8,7.3,153,82,137,602,1274,20,32,Sprinkler,4.38,28221.0,24709.0,80005.0,0.59,0.73
Bamboo,Silty,All,5.7,7.8,79,31,84,579,1020,21,35,Sprinkler,4.8,28221.0,24709.0,90383.0,0.37,0.64
Bamboo,Peaty,Kharif,5.2,7.9,41,58,118,577,1271,17,27,Flood,4.43,28221.0,24709.0,81241.0,0.29,0.8
Bamboo,Peaty,Rabi,6.0,7.8,83,75,65,348,914,19,29,Drip,4.16,28221.0,24709.0,74569.0,0.46,0.83
Bamboo,Peaty,Summer,6.0,6.9,173,62,101,557,1124,21,39,Drip,5.03,28221.0,24709.0,96066.0,0.37,0.94
Bamboo,Peaty,All,5.3,7.2,162,37,71,703,1079,10,28,Sprinkler,4.26,28221.0,24709.0,77040.0,0.16,0.8
Eucalyptus,Sandy,Kharif,5.8,7.8,135,30,120,599,1200,12,30,Drip,2.03,13851.0,26647.0,40242.0,0.53,0.6
Eucalyptus,Sandy,Rabi,5.1,6.8,143,41,116,752,1259,17,29,Flood,2.05,13851.0,26647.0,40775.0,0.48,0.91
Eucalyptus,Sandy,Summer,5.6,6.6,83,40,51,772,1252,11,25,Drip,2.43,13851.0,26647.0,50901.0,0.49,0.81
Eucalyptus,Sandy,All,5.7,7.1,153,25,37,509,1117,10,24,Sprinkler,2.65,13851.0,26647.0,56763.0,0.13,0.8
Eucalyptus,Loamy,Kharif,5.4,6.8,162,56,102,320,539,21,34,Rainfed,1.92,13851.0,26647.0,37311.0,0.48,0.8
Eucalyptus,Loamy,Rabi,5.2,7.6,177,42,37,382,887,17,28,Rainfed,2.76,13851.0,26647.0,59694.0,0.21,0.9
Eucalyptus,Loamy,Summer,5.7,7.1,45,87,38,536,1233,20,30,Sprinkler,2.25,13851.0,26647.0,46104.0,0.3,0.92
Eucalyptus,Loamy,All,5.7,7.7,54,80,75,745,1077,16,30,Drip,2.54,13851.0,26647.0,53832.0,0.46,0.72
Eucalyptus,Clay,Kharif,5.0,7.0,158,42,45,438,1071,11,28,Flood,2.49,13851.0,26647.0,52500.0,0.53,0.84
Eucalyptus,Clay,Rabi,5.2,7.8,90,72,34,306,1164,22,36,Sprinkler,2.54,13851.0,26647.0,53832.0,0.58,0.7
Eucalyptus,Clay,Summer,5.9,7.6,139,64,55,760,1254,11,24,Flood,2.04,13851.0,26647.0,40509.0,0.33,0.91
Eucalyptus,Clay,All,5.5,7.2,147,24,74,739,1648,13,27,Sprinkler,2.04,13851.0,26647.0,40509.0,0.59,0.89
Eucalyptus,Silty,Kharif,5.9,7.7,161,61,129,474,776,18,36,Flood,1.89,13851.0,26647.0,36512.0,0.14,0.9
Eucalyptus,Silty,Rabi,5.6,7.3,84,58,109,393,635,12,26,Drip,2.29,13851.0,26647.0,47170.0,0.23,0.69
Eucalyptus,Silty,Summer,5.8,6.8,108,64,74,699,1242,22,35,Flood,2.41,13851.0,26647.0,50368.0,0.32,0.87
Eucalyptus,Silty,All,5.0,7.0,115,88,67,681,1111,16,28,Flood,2.4,13851.0,26647.0,50101.0,0.12,0.84
Eucalyptus,Peaty,Kharif,5.2,7.3,108,28,103,306,509,19,34,Drip,2.34,13851.0,26647.0,48503.0,0.27,0.91
Eucalyptus,Peaty,Rabi,5.5,7.9,84,31,70,671,1156,13,28,Rainfed,2.66,13851.0,26647.0,57030.0,0.12,0.87
Eucalyptus,Peaty,Summer,5.5,6.6,149,26,59,550,1413,20,36,Rainfed,2.15,13851.0,26647.0,43440.0,0.33,0.93
Eucalyptus,Peaty,All,5.5,6.9,157,26,70,672,1256,11,29,Flood,2.66,13851.0,26647.0,57030.0,0.58,0.72
Teak,Sandy,Kharif,5.1,7.8,99,71,90,773,1773,11,26,Sprinkler,4.13,30925.0,55013.0,196277.0,0.14,0.73
Teak,Sandy,Rabi,5.5,7.4,48,27,39,531,1217,21,33,Rainfed,2.88,30925.0,55013.0,127511.0,0.36,0.72
Teak,Sandy,Summer,5.7,7.5,138,22,57,799,1240,15,31,Flood,2.91,30925.0,55013.0,129162.0,0.55,0.68
Teak,Sandy,All,5.2,6.9,148,85,51,408,635,16,33,Flood,3.82,30925.0,55013.0,179223.0,0.11,0.74
Teak,Loamy,Kharif,5.7,7.8,70,90,139,369,756,21,33,Flood,3.45,30925.0,55013.0,158869.0,0.53,0.92
Teak,Loamy,Rabi,5.6,7.7,44,85,77,560,1422,18,34,Sprinkler,3.17,30925.0,55013.0,143465.0,0.48,0.84
Teak,Loamy,Summer,5.8,6.6,160,46,93,512,921,14,26,Flood,4.28,30925.0,55013.0,204529.0,0.11,0.9
Teak,Loamy,All,5.8,7.5,45,58,93,370,712,11,28,Rainfed,3.24,30925.0,55013.0,147316.0,0.53,0.75
Teak,Clay,Kharif,5.7,6.6,142,76,23,508,1108,13,25,Rainfed,3.95,30925.0,55013.0,186375.0,0.3,0.66
Teak,Clay,Rabi,5.9,7.5,43,80,44,783,1577,19,31,Rainfed,3.83,30925.0,55013.0,179773.0,0.38,0.79
Teak,Clay,Summer,5.2,6.7,79,73,109,465,1452,13,26,Flood,2.99,30925.0,55013.0,133563.0,0.47,0.92
Teak,Clay,All,5.5,7.7,118,53,41,507,1308,14,26,Rainfed,3.16,30925.0,55013.0,142915.0,0.45,0.79
Teak,Silty,Kharif,6.0,6.9,62,50,61,454,1357,20,30,Rainfed,3.27,30925.0,55013.0,148966.0,0.49,0.81
Teak,Silty,Rabi,5.4,6.5,137,42,28,615,1163,18,35,Drip,2.87,30925.0,55013.0,126961.0,0.23,0.81
Teak,Silty,Summer,5.2,8.0,99,85,115,697,1181,20,33,Rainfed,3.86,30925.0,55013.0,181424.0,0.49,0.84
Teak,Silty,All,5.8,6.6,177,34,73,541,1255,10,26,Flood,4.23,30925.0,55013.0,201778.0,0.24,0.68
Teak,Peaty,Kharif,5.1,7.8,175,26,33,494,1360,14,26,Rainfed,3.33,30925.0,55013.0,152267.0,0.2,0.76
Teak,Peaty,Rabi,5.0,7.2,79,72,100,452,695,17,27,Drip,2.91,30925.0,55013.0,129162.0,0.41,0.61
Teak,Peaty,Summer,5.6,7.8,56,78,40,505,858,18,30,Flood,3.65,30925.0,55013.0,169871.0,0.43,0.87
Teak,Peaty,All,5.8,7.8,123,23,104,735,954,17,29,Sprinkler,4.22,30925.0,55013.0,201228.0,0.19,0.83
Neem,Sandy,Kharif,5.0,7.9,68,69,129,356,731,22,39,Flood,4.46,19312.0,16263.0,53222.0,0.11,0.61
Neem,Sandy,Rabi,5.1,6.5,70,78,27,625,1600,22,34,Flood,4.09,19312.0,16263.0,47205.0,0.55,0.69
Neem,Sandy,Summer,5.3,7.0,137,43,102,429,971,18,35,Rainfed,3.88,19312.0,16263.0,43790.0,0.11,0.86
Neem,Sandy,All,5.8,7.9,76,58,40,636,1218,13,29,Rainfed,4.82,19312.0,16263.0,59077.0,0.57,0.65
Neem,Loamy,Kharif,5.2,7.0,42,43,90,765,1237,19,36,Flood,5.26,19312.0,16263.0,66233.0,0.56,0.62
Neem,Loamy,Rabi,5.6,7.5,154,20,36,770,1742,14,27,Flood,4.32,19312.0,16263.0,50946.0,0.52,0.91
Neem,Loamy,Summer,5.3,7.0,96,74,52,556,1527,11,29,Flood,5.2,19312.0,16263.0,65257.0,0.49,0.7
Neem,Loamy,All,5.0,6.9,142,54,127,749,1471,18,30,Rainfed,4.38,19312.0,16263.0,51921.0,0.46,0.76
Neem,Clay,Kharif,5.5,7.3,110,71,72,377,779,12,25,Flood,3.8,19312.0,16263.0,42489.0,0.3,0.76
Neem,Clay,Rabi,5.8,8.0,144,56,94,337,669,15,29,Flood,5.53,19312.0,16263.0,70624.0,0.53,0.83
Neem,Clay,Summer,5.2,7.6,105,43,97,568,1164,12,24,Flood,4.78,19312.0,16263.0,58427.0,0.16,0.73
Neem,Clay,All,5.4,7.9,144,42,44,756,1309,16,28,Drip,4.13,19312.0,16263.0,47856.0,0.48,0.86
Neem,Silty,Kharif,5.9,7.1,171,79,110,553,1214,19,31,Sprinkler,5.43,19312.0,16263.0,68998.0,0.32,0.71
Neem,Silty,Rabi,5.2,7.3,52,86,130,713,1170,19,32,Rainfed,4.34,19312.0,16263.0,51271.0,0.4,0.86
Neem,Silty,Summer,6.0,7.4,79,36,71,305,535,10,21,Sprinkler,4.28,19312.0,16263.0,50295.0,0.43,0.83
Neem,Silty,All,5.5,7.1,57,59,114,633,1510,13,23,Sprinkler,5.09,19312.0,16263.0,63468.0,0.38,0.68
Neem,Peaty,Kharif,5.1,6.8,166,61,39,761,1611,18,35,Drip,3.79,19312.0,16263.0,42326.0,0.41,0.75
Neem,Peaty,Rabi,5.3,7.5,116,40,115,702,1585,21,33,Sprinkler,5.42,19312.0,16263.0,68835.0,0.26,0.94
Neem,Peaty,Summer,5.6,6.6,86,49,63,725,1162,10,27,Flood,4.52,19312.0,16263.0,54198.0,0.57,0.64
Neem,Peaty,All,5.9,7.3,142,36,137,780,1562,22,40,Rainfed,4.93,19312.0,16263.0,60866.0,0.53,0.74
Aloe Vera,Sandy,Kharif,5.4,7.4,40,77,98,509,1127,11,29,Flood,2.22,20794.0,12207.0,6306.0,0.59,0.65
Aloe Vera,Sandy,Rabi,5.8,7.9,114,20,59,426,940,17,31,Rainfed,2.34,20794.0,12207.0,7770.0,0.26,0.94
Aloe Vera,Sandy,Summer,5.7,7.2,120,71,32,306,559,17,34,Flood,1.9,20794.0,12207.0,2399.0,0.18,0.77
Aloe Vera,Sandy,All,6.0,6.6,147,31,116,594,1574,20,32,Rainfed,1.85,20794.0,12207.0,1789.0,0.27,0.82
Aloe Vera,Loamy,Kharif,5.8,7.4,58,45,86,547,945,13,30,Rainfed,1.89,20794.0,12207.0,2277.0,0.47,0.88
Aloe Vera,Loamy,Rabi,5.9,7.0,154,56,90,611,811,22,36,Flood,2.1,20794.0,12207.0,4841.0,0.32,0.94
Aloe Vera,Loamy,Summer,5.4,6.7,97,60,28,772,977,21,38,Flood,2.0,20794.0,12207.0,3620.0,0.49,0.81
Aloe Vera,Loamy,All,5.8,7.4,131,31,81,655,1099,20,32,Sprinkler,1.79,20794.0,12207.0,1056.0,0.28,0.67
Aloe Vera,Clay,Kharif,5.3,7.4,58,65,85,300,852,15,33,Rainfed,2.36,20794.0,12207.0,8015.0,0.5,0.71
Aloe Vera,Clay,Rabi,5.8,6.9,140,66,51,608,1490,11,27,Rainfed,2.29,20794.0,12207.0,7160.0,0.51,0.6
Aloe Vera,Clay,Summer,5.3,7.4,43,59,60,757,1276,11,29,Sprinkler,2.58,20794.0,12207.0,10700.0,0.6,0.69
Aloe Vera,Clay,All,5.9,7.6,78,42,30,711,1463,10,23,Flood,2.07,20794.0,12207.0,4474.0,0.18,0.93
Aloe Vera,Silty,Kharif,5.7,6.9,135,89,90,504,1404,14,24,Flood,2.19,20794.0,12207.0,5939.0,0.11,0.74
Aloe Vera,Silty,Rabi,5.2,7.5,63,68,56,654,1301,21,34,Drip,2.35,20794.0,12207.0,7892.0,0.27,0.75
Aloe Vera,Silty,Summer,5.2,7.9,159,58,53,735,956,18,36,Rainfed,2.38,20794.0,12207.0,8259.0,0.52,0.77
Aloe Vera,Silty,All,5.5,7.9,163,25,96,386,628,20,31,Rainfed,2.19,20794.0,12207.0,5939.0,0.46,0.84
Aloe Vera,Peaty,Kharif,5.9,6.9,96,30,31,402,1299,12,28,Flood,1.81,20794.0,12207.0,1301.0,0.27,0.7
Aloe Vera,Peaty,Rabi,5.3,6.6,81,71,50,395,1268,11,22,Flood,1.75,20794.0,12207.0,568.0,0.6,0.88
Aloe Vera,Peaty,Summer,5.7,6.7,44,60,48,607,1288,20,30,Flood,2.14,20794.0,12207.0,5329.0,0.24,0.85
Aloe Vera,Peaty,All,5.3,7.6,54,88,106,756,1651,22,34,Drip,1.8,20794.0,12207.0,1179.0,0.48,0.7
Mint,Sandy,Kharif,5.7,7.4,147,82,122,498,1115,12,28,Drip,4.7,23452.0,51498.0,218588.0,0.45,0.8
Mint,Sandy,Rabi,5.9,7.0,43,37,115,496,771,21,39,Sprinkler,4.22,23452.0,51498.0,193869.0,0.29,0.88
Mint,Sandy,Summer,5.9,6.5,139,86,71,324,862,10,26,Drip,4.27,23452.0,51498.0,196444.0,0.3,0.75
Mint,Sandy,All,5.0,6.6,175,31,102,624,1263,14,24,Rainfed,4.21,23452.0,51498.0,193354.0,0.21,0.62
Mint,Loamy,Kharif,5.1,6.7,100,23,38,486,824,10,24,Sprinkler,4.51,23452.0,51498.0,208804.0,0.2,0.93
Mint,Loamy,Rabi,5.8,7.4,133,49,129,357,1145,20,32,Flood,4.27,23452.0,51498.0,196444.0,0.41,0.79
Mint,Loamy,Summer,5.0,7.8,158,64,137,717,1421,14,29,Sprinkler,5.88,23452.0,51498.0,279356.0,0.59,0.81
Mint,Loamy,All,5.1,7.0,112,56,138,468,898,18,29,Rainfed,5.35,23452.0,51498.0,252062.0,0.42,0.64
Mint,Clay,Kharif,5.5,7.1,129,87,47,445,934,22,37,Flood,6.23,23452.0,51498.0,297380.0,0.18,0.66
Mint,Clay,Rabi,5.8,7.1,71,83,98,553,806,15,31,Flood,4.21,23452.0,51498.0,193354.0,0.58,0.74
Mint,Clay,Summer,5.8,7.8,119,89,74,315,973,10,24,Flood,5.99,23452.0,51498.0,285021.0,0.18,0.75
Mint,Clay,All,5.9,6.5,90,65,122,332,906,18,33,Rainfed,4.33,23452.0,51498.0,199534.0,0.58,0.84
Mint,Silty,Kharif,5.1,6.8,63,74,83,714,1010,15,31,Rainfed,4.91,23452.0,51498.0,229403.0,0.32,0.62
Mint,Silty,Rabi,5.1,6.9,59,46,51,602,1136,14,31,Sprinkler,4.3,23452.0,51498.0,197989.0,0.29,0.69
Mint,Silty,Summer,5.7,6.8,121,79,94,327,853,21,38,Rainfed,5.38,23452.0,51498.0,253607.0,0.47,0.87
Mint,Silty,All,5.9,7.5,176,70,75,793,1754,14,30,Drip,5.08,23452.0,51498.0,238158.0,0.29,0.64
Mint,Peaty,Kharif,5.2,7.8,166,53,100,643,1415,17,33,Rainfed,4.97,23452.0,51498.0,232493.0,0.33,0.87
Mint,Peaty,Rabi,6.0,8.0,162,80,122,674,964,18,32,Drip,5.97,23452.0,51498.0,283991.0,0.5,0.64
Mint,Peaty,Summer,5.2,6.5,132,75,82,423,845,13,25,Flood,4.63,23452.0,51498.0,214984.0,0.44,0.67
Mint,Peaty,All,6.0,7.1,106,25,43,744,1518,12,27,Drip,5.78,23452.0,51498.0,274206.0,0.51,0.93
Tulsi,Sandy,Kharif,5.6,6.8,82,76,80,770,1212,19,31,Drip,6.51,24667.0,34089.0,197253.0,0.53,0.83
Tulsi,Sandy,Rabi,5.0,6.9,86,22,93,348,805,21,31,Rainfed,5.8,24667.0,34089.0,173049.0,0.19,0.87
Tulsi,Sandy,Summer,5.2,6.9,75,47,58,553,1428,11,29,Drip,6.91,24667.0,34089.0,210888.0,0.1,0.84
Tulsi,Sandy,All,5.3,7.0,61,62,127,437,1343,15,27,Flood,4.92,24667.0,34089.0,143051.0,0.56,0.71
Tulsi,Loamy,Kharif,5.6,7.4,57,45,90,791,1217,11,21,Rainfed,6.5,24667.0,34089.0,196912.0,0.3,0.7
Tulsi,Loamy,Rabi,5.2,7.5,87,75,100,671,1668,12,24,Flood,5.86,24667.0,34089.0,175095.0,0.33,0.67
Tulsi,Loamy,Summer,5.1,7.8,169,24,70,505,1010,21,38,Rainfed,7.0,24667.0,34089.0,213956.0,0.32,0.67
Tulsi,Loamy,All,5.4,6.9,48,62,98,460,833,19,37,Sprinkler,5.11,24667.0,34089.0,149528.0,0.24,0.85
Tulsi,Clay,Kharif,5.0,7.2,116,26,36,759,1466,14,24,Flood,5.91,24667.0,34089.0,176799.0,0.48,0.78
Tulsi,Clay,Rabi,5.4,7.1,135,20,127,774,1414,12,22,Rainfed,5.37,24667.0,34089.0,158391.0,0.3,0.88
